generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,right_up,right_down,kl_diversity,cosine_actions
2305,0.8692000000000007,0.46412802,0,0,0.19989994,0.6640279,0.00049961533,0.06,0.38,4.99823,0.9994997
2310,0.5715000000000003,0.7449933,0,0,0.19998406,0.9449774,0.00049961446,0.08,0.42,6.716867,0.99992025
2315,0.15210000000000015,0.87052417,0,0,0.19996631,1.0704905,0.00049961364,0.06,0.28,6.530203,0.99983156
2320,-0.22500000000000014,1.705538,0,0,0.1999334,1.9054714,0.0004996128,0.08,0.1,6.601268,0.9996669
2325,-0.3510999999999998,1.3290551,0,0,0.1997808,1.5288359,0.00049961195,0.06,0.08,4.5325427,0.998904
2330,-0.27029999999999965,0.5532952,0,0,0.19991069,0.7532059,0.00049961114,0.24,0.24,4.4343605,0.99955344
2335,0.022000000000000276,0.7350313,0,0,0.19992472,0.934956,0.0004996103,0.4,0.38,6.124567,0.9996236
2340,0.44079999999999997,0.7973002,0,0,0.19994223,0.99724245,0.00049960945,0.6,0.58,6.98678,0.99971116
2345,0.8183000000000001,0.6861037,0,0,0.19998018,0.8860839,0.00049960864,0.78,0.78,5.6607156,0.99990094
2350,0.9400000000000002,0.7401288,0,0,0.19989018,0.940019,0.0004996078,0.98,0.98,5.9325466,0.99945086
2355,0.9412000000000001,0.7049856,0,0,0.19999492,0.90498054,0.00049960695,0.98,0.98,7.56114,0.9999746
2360,0.9422000000000001,0.6125182,0,0,0.19996698,0.81248516,0.00049960613,1.0,1.0,5.4336004,0.9998349
2365,0.9416,0.5365666,0,0,0.19791017,0.7344768,0.0004996053,1.0,1.0,3.8528707,0.9895509
2370,0.9412,0.6891737,0,0,0.19970682,0.8888805,0.0004996045,1.0,1.0,4.5319805,0.9985341
2375,0.9416000000000001,0.4838923,0,0,0.19982672,0.68371904,0.00049960363,1.0,1.0,5.0732927,0.9991336
2380,0.9412000000000004,0.31909683,0,0,0.1999855,0.5190823,0.0004996028,1.0,1.0,6.9344034,0.9999275
2385,0.9412000000000004,0.34794533,0,0,0.19989258,0.5478379,0.000499602,1.0,1.0,5.701584,0.9994629
2390,0.9408000000000004,0.15365411,0,0,0.19960757,0.35326168,0.0004996011,0.98,0.98,4.0343328,0.9980378
2395,0.9446000000000006,0.22284117,0,0,0.19886628,0.42170745,0.0004996003,0.98,0.98,4.5061684,0.99433136
2400,0.9478000000000008,0.15840401,0,0,0.19987178,0.35827577,0.0004995995,0.98,0.98,6.7665095,0.9993589
2405,0.9464000000000002,0.020621674,0,0,0.19995187,0.22057354,0.0004995986,0.98,0.98,5.5608964,0.9997593
2410,0.9472,0.043904305,0,0,0.19998813,0.24389243,0.0004995978,0.98,0.98,6.931837,0.99994063
2415,0.9480000000000001,0.21400598,0,0,0.19994004,0.41394603,0.000499597,1.0,1.0,5.2790413,0.9997002
2420,0.9448000000000001,0.044868894,0,0,0.19996071,0.2448296,0.0004995961,1.0,1.0,5.622541,0.99980354
2425,0.9418000000000001,0.0064446726,0,0,0.19997935,0.20642403,0.0004995953,1.0,1.0,6.357472,0.99989676
2430,0.9430000000000003,0.13566211,0,0,0.19994871,0.3356108,0.0004995945,1.0,1.0,5.5852323,0.9997436
2435,0.9420000000000003,0.04229714,0,0,0.19998741,0.24228455,0.0004995936,1.0,1.0,6.621372,0.99993706
2440,0.9404,0.12092413,0,0,0.19975257,0.32067668,0.0004995928,1.0,1.0,4.5237174,0.99876285
2445,0.9406000000000002,0.20750466,0,0,0.19998819,0.40749285,0.000499592,1.0,1.0,6.517141,0.99994093
2450,0.9406000000000002,0.014860036,0,0,0.19979233,0.21465236,0.0004995911,1.0,1.0,4.2430696,0.9989616
2455,0.9396000000000002,0.099246144,0,0,0.19996996,0.2992161,0.0004995903,1.0,1.0,5.5379257,0.9998498
2460,0.9406,0.08578038,0,0,0.19999036,0.28577074,0.0004995895,1.0,1.0,5.78058,0.9999518
2465,0.8159000000000003,0.22853912,0,0,0.19995248,0.4284916,0.0004995886,1.0,1.0,5.2055817,0.9997624
2470,0.47950000000000037,1.2060115,0,0,0.19994803,1.4059596,0.0004995878,1.0,1.0,5.5742908,0.9997401
2475,0.39490000000000025,0.77799606,0,0,0.19995038,0.97794646,0.000499587,0.98,0.98,6.0160837,0.9997519
2480,0.3949000000000001,1.0153055,0,0,0.19998573,1.2152913,0.0004995861,0.98,0.98,5.967822,0.9999286
2485,0.3945000000000002,0.7342298,0,0,0.1999911,0.9342209,0.0004995853,0.98,0.98,6.4183717,0.99995553
2490,0.35320000000000007,0.8089559,0,0,0.19993158,1.0088875,0.0004995845,0.98,0.98,5.0566745,0.99965787
2495,0.5212000000000002,1.1465158,0,0,0.19996963,1.3464855,0.0004995836,0.98,0.98,4.8145566,0.9998481
2500,0.6087000000000002,1.0594833,0,0,0.19996981,1.259453,0.0004995828,0.98,0.82,5.6841736,0.9998491
2505,0.6136999999999999,0.9904947,0,0,0.19997294,1.1904677,0.000499582,0.96,0.62,6.330899,0.9998647
2510,0.6168999999999998,0.6148108,0,0,0.19997211,0.8147829,0.0004995811,0.94,0.46,4.9114237,0.9998605
2515,0.7868,1.5390722,0,0,0.19992164,1.7389938,0.0004995803,0.92,0.28,3.4898622,0.99960816
2520,0.9572000000000004,0.6987576,0,0,0.19988473,0.8986423,0.0004995795,0.92,0.1,3.9197862,0.9994236
2525,0.9583000000000004,0.96826476,0,0,0.19995837,1.1682231,0.0004995786,0.94,0.1,4.657325,0.99979186
2530,0.9591000000000007,0.7165198,0,0,0.19996606,0.91648585,0.0004995778,0.96,0.1,5.9810715,0.99983025
2535,0.9589000000000005,0.4366023,0,0,0.19999205,0.63659436,0.00049957697,0.98,0.08,7.0675898,0.99996024
2540,0.9604000000000006,0.85136753,0,0,0.19995087,1.0513184,0.0004995761,0.96,0.08,4.6314893,0.99975437
2545,0.9622000000000007,0.7380713,0,0,0.19996409,0.9380354,0.0004995753,0.96,0.06,6.2235565,0.9998204
2550,0.9199000000000005,0.4912277,0,0,0.19998656,0.69121426,0.00049957447,0.96,0.04,5.859542,0.99993277
2555,0.9195000000000008,0.33060616,0,0,0.19997941,0.5305856,0.0004995736,0.96,0.06,6.9245405,0.99989706
2560,0.9201000000000004,0.69496405,0,0,0.19995669,0.8949207,0.0004995728,0.96,0.04,5.6310015,0.9997834
2565,0.9197000000000005,0.41806483,0,0,0.19998515,0.61805,0.00049957196,1.0,0.02,7.2052774,0.99992573
2570,0.8327000000000004,0.25520706,0,0,0.19997199,0.45517904,0.0004995711,0.96,0.02,4.648403,0.9998599
2575,0.8323000000000002,0.61721516,0,0,0.19995262,0.81716776,0.0004995703,0.9,0.02,5.2641997,0.9997631
2580,0.6212000000000001,0.65242994,0,0,0.19988428,0.85231423,0.00049956946,0.7,0.0,4.93935,0.99942136
2585,0.2405000000000001,1.6914248,0,0,0.19995013,1.891375,0.00049956865,0.5,0.0,6.146517,0.9997506
2590,-0.09910000000000009,1.3982823,0,0,0.19991897,1.5982013,0.0004995678,0.32,0.02,6.08342,0.9995948
2595,-0.012100000000000118,1.1024735,0,0,0.19996443,1.3024379,0.00049956696,0.36,0.02,8.326159,0.99982214
2600,0.03059999999999995,0.8797468,0,0,0.1998385,1.0795853,0.00049956614,0.42,0.18,5.579763,0.9991925
2605,0.24149999999999988,1.025962,0,0,0.19995359,1.2259156,0.00049956527,0.62,0.22,5.1276593,0.9997679
2610,0.6215999999999998,1.0916986,0,0,0.19998549,1.2916842,0.00049956446,0.82,0.22,7.265801,0.9999274
2615,0.9616000000000006,0.9630797,0,0,0.19991997,1.1629996,0.00049956364,1.0,0.2,5.8850284,0.9995998
2620,0.9193000000000007,0.88411087,0,0,0.19998603,1.0840969,0.00049956277,1.0,0.2,5.671995,0.9999301
2625,0.9179000000000006,0.94400907,0,0,0.199805,1.1438141,0.00049956195,1.0,0.04,4.692021,0.99902505
2630,0.9183000000000007,0.6503231,0,0,0.19874215,0.84906524,0.00049956114,1.0,0.0,4.854016,0.99371076
2635,0.9191000000000007,0.8739955,0,0,0.19991143,1.0739069,0.00049956026,1.0,0.0,5.135163,0.99955714
2640,0.9197000000000009,0.8960624,0,0,0.1998781,1.0959405,0.00049955945,1.0,0.0,3.8026223,0.9993905
2645,0.9618000000000008,1.2471509,0,0,0.19995843,1.4471093,0.00049955864,1.0,0.0,7.8127193,0.9997921
2650,0.9209000000000009,0.7959211,0,0,0.199775,0.99569607,0.00049955776,1.0,0.0,6.024761,0.99887496
2655,0.9209000000000009,0.746106,0,0,0.19998913,0.94609517,0.00049955695,0.98,0.0,7.472843,0.9999456
2660,0.9215000000000008,0.674888,0,0,0.19998805,0.8748761,0.00049955613,0.98,0.0,6.0990496,0.9999402
2665,0.8788000000000007,1.1302072,0,0,0.19996746,1.3301747,0.00049955526,0.96,0.0,4.5395026,0.9998373
2670,0.8365000000000005,0.54684436,0,0,0.19996114,0.7468055,0.00049955444,0.96,0.02,5.402999,0.9998057
2675,0.8786000000000004,1.1879519,0,0,0.19997106,1.387923,0.00049955363,0.96,0.02,6.8204923,0.9998553
2680,0.8786000000000006,0.7596805,0,0,0.19996803,0.95964855,0.00049955276,0.98,0.02,6.219479,0.99984014
2685,0.8776000000000004,0.7317459,0,0,0.19903931,0.9307852,0.00049955194,0.98,0.02,4.666,0.9951965
2690,0.9201000000000006,0.4230448,0,0,0.19997738,0.6230222,0.0004995511,1.0,0.02,6.188317,0.9998869
2695,0.9622000000000007,0.21864468,0,0,0.19714749,0.41579217,0.00049955025,1.0,0.08,4.8866796,0.98573744
2700,0.9624000000000004,0.43353918,0,0,0.19996527,0.63350445,0.00049954944,1.0,0.28,6.614507,0.9998263
2705,0.9620000000000004,0.32764512,0,0,0.19996716,0.52761227,0.0004995486,1.0,0.46,6.7682695,0.9998358
2710,0.9624000000000005,0.44339564,0,0,0.19991484,0.6433105,0.00049954775,1.0,0.62,6.65865,0.9995742
2715,0.9626000000000009,0.47786427,0,0,0.19964083,0.6775051,0.00049954694,1.0,0.82,5.386418,0.9982041
2720,0.9628000000000009,0.26808575,0,0,0.19998053,0.46806628,0.0004995461,1.0,0.94,5.5904455,0.9999026
2725,0.9632000000000008,0.2940222,0,0,0.19995885,0.49398106,0.00049954525,1.0,0.94,5.722281,0.99979424
2730,0.9632000000000006,0.19082175,0,0,0.19999252,0.39081427,0.00049954443,1.0,0.96,6.7712793,0.9999626
2735,0.9634000000000005,0.16591215,0,0,0.19997609,0.36588824,0.0004995436,1.0,1.0,4.851719,0.99988043
2740,0.9634000000000007,0.042667627,0,0,0.19999711,0.24266474,0.00049954274,1.0,1.0,8.235835,0.9999856
2745,0.9213000000000008,0.34073007,0,0,0.1999444,0.54067445,0.00049954193,1.0,0.98,5.923118,0.999722
2750,0.6671000000000005,0.7363163,0,0,0.199984,0.93630034,0.0004995411,1.0,0.98,5.9833364,0.99992
2755,0.45620000000000016,0.35847282,0,0,0.19998114,0.558454,0.00049954024,1.0,0.98,6.38329,0.9999057
2760,0.4561999999999999,1.2636012,0,0,0.19999762,1.4635988,0.0004995394,0.98,0.88,6.5824194,0.9999881
2765,0.45599999999999996,0.53675914,0,0,0.19986038,0.73661953,0.0004995386,0.98,0.68,5.241501,0.9993019
2770,0.4977,0.1477715,0,0,0.19998363,0.34775513,0.00049953774,0.98,0.5,6.5167384,0.9999181
2775,0.7517000000000001,0.43979245,0,0,0.19995096,0.63974345,0.0004995369,0.98,0.34,5.5341835,0.9997548
2780,0.9620000000000006,0.33180183,0,0,0.19996938,0.5317712,0.0004995361,0.98,0.3,4.808006,0.9998469
2785,0.9620000000000004,0.69834155,0,0,0.19994201,0.89828354,0.00049953524,1.0,0.22,4.336265,0.99971
2790,0.9622000000000008,0.3172111,0,0,0.19997625,0.51718736,0.0004995345,1.0,0.22,5.9743075,0.9998812
2795,0.9624000000000007,0.4137059,0,0,0.19985577,0.61356163,0.0004995336,0.96,0.22,5.565549,0.99927884
2800,0.9622000000000007,0.32305384,0,0,0.19948125,0.5225351,0.0004995328,0.96,0.18,5.6786575,0.99740624
2805,0.9632000000000008,0.4475555,0,0,0.19992231,0.6474778,0.000499532,0.94,0.04,5.3927765,0.9996115
2810,0.9634000000000009,0.41784787,0,0,0.19999233,0.6178402,0.0004995311,0.92,0.02,7.4201536,0.9999616
2815,0.963400000000001,0.25545657,0,0,0.19996487,0.45542145,0.0004995303,0.92,0.02,4.8716855,0.99982435
2820,0.9634000000000009,0.41188458,0,0,0.1999809,0.61186546,0.0004995295,0.96,0.04,5.9462433,0.99990445
2825,0.9633000000000007,0.23755963,0,0,0.19991784,0.43747747,0.0004995286,0.96,0.04,6.3565106,0.9995892
2830,0.9198000000000005,0.04922175,0,0,0.19994791,0.24916966,0.0004995278,0.98,0.02,6.3721433,0.9997395
2835,0.7075000000000001,0.33765775,0,0,0.19995396,0.5376117,0.00049952697,1.0,0.04,6.643352,0.99976975
2840,0.40720000000000006,1.0917535,0,0,0.19999419,1.2917477,0.0004995261,1.0,0.1,6.329228,0.9999709
2845,0.40569999999999995,0.77569574,0,0,0.19993435,0.9756301,0.0004995253,0.98,0.12,5.618697,0.9996717
2850,0.4055999999999999,0.45857233,0,0,0.19998002,0.65855235,0.00049952447,0.98,0.2,6.2685328,0.9999001
2855,0.4484999999999999,0.34830093,0,0,0.19999623,0.54829717,0.0004995236,0.98,0.2,7.0610404,0.99998116
2860,0.6609999999999999,0.7996048,0,0,0.19995406,0.9995588,0.0004995228,0.98,0.18,5.2219906,0.9997703
2865,0.9611000000000007,0.1301714,0,0,0.19996691,0.33013833,0.0004995219,0.96,0.18,6.1235337,0.99983454
2870,0.9630000000000009,0.27613968,0,0,0.19997384,0.4761135,0.0004995211,0.98,0.16,5.785489,0.99986917
2875,0.963800000000001,0.22759336,0,0,0.19998138,0.42757475,0.0004995203,0.98,0.1,6.782043,0.9999069
2880,0.9642000000000008,0.1424905,0,0,0.19995724,0.34244776,0.0004995194,0.96,0.1,4.990952,0.99978614
2885,0.9632000000000005,0.2835762,0,0,0.19999464,0.4835708,0.0004995186,0.94,0.12,7.5655017,0.9999732
2890,0.9628000000000005,0.4864637,0,0,0.19994985,0.6864135,0.0004995178,0.92,0.08,5.516981,0.9997492
2895,0.9624000000000005,0.439341,0,0,0.19999331,0.6393343,0.0004995169,0.88,0.06,7.2387247,0.99996656
2900,0.9620000000000007,0.5056668,0,0,0.19996999,0.7056368,0.0004995161,0.88,0.04,4.64117,0.9998499
2905,0.9614000000000007,0.31457025,0,0,0.19997881,0.5145491,0.00049951527,0.9,0.04,6.27883,0.999894
2910,0.9620000000000007,0.491465,0,0,0.19997178,0.69143677,0.0004995144,0.9,0.02,6.2639556,0.99985886
2915,0.9622000000000008,0.30711153,0,0,0.19997321,0.5070847,0.0004995136,0.94,0.04,5.857374,0.999866
2920,0.9620000000000006,0.18864138,0,0,0.19998078,0.38862216,0.00049951277,0.98,0.08,5.6915174,0.9999039
2925,0.9620000000000006,0.26855797,0,0,0.19998015,0.4685381,0.0004995119,0.94,0.08,6.424965,0.99990076
2930,0.9616000000000003,0.20999505,0,0,0.19999243,0.40998748,0.0004995111,0.74,0.08,6.9790726,0.99996215
2935,0.9616000000000007,0.053454317,0,0,0.19999869,0.25345302,0.00049951026,0.64,0.12,8.550397,0.99999344
2940,0.9618000000000008,0.20542657,0,0,0.19996779,0.40539438,0.0004995094,0.64,0.28,5.8774796,0.9998389
2945,0.9620000000000006,0.17061807,0,0,0.19997112,0.3705892,0.0004995086,0.64,0.44,6.1957684,0.9998556
2950,0.9616000000000007,0.04423589,0,0,0.19998978,0.24422567,0.00049950776,0.68,0.62,7.2983747,0.99994886
2955,0.9624000000000007,0.052521653,0,0,0.19998363,0.25250527,0.0004995069,0.88,0.72,5.6225734,0.9999181
2960,0.9622000000000006,0.019926302,0,0,0.19999222,0.21991852,0.0004995061,0.9,0.7,6.049992,0.99996114
2965,0.9620000000000004,0.11842554,0,0,0.1999831,0.31840864,0.00049950526,0.88,0.52,6.483849,0.9999155
2970,0.9620000000000006,0.034264907,0,0,0.19997823,0.23424314,0.0004995044,0.86,0.32,6.0937595,0.99989116
2975,0.9626000000000006,0.05184984,0,0,0.19996987,0.2518197,0.0004995036,0.86,0.16,5.8381968,0.9998493
2980,0.9207000000000006,0.05214862,0,0,0.19998892,0.25213754,0.00049950276,0.86,0.06,6.6612535,0.99994457
2985,0.8758000000000007,0.34324256,0,0,0.19999446,0.54323703,0.00049950194,0.94,0.1,7.189675,0.9999723
2990,0.5763000000000001,0.87079966,0,0,0.19984935,1.070649,0.0004995011,0.96,0.14,6.244441,0.9992468
2995,0.3191000000000003,0.58492035,0,0,0.19999015,0.7849105,0.00049950025,0.94,0.18,8.058639,0.99995077
